probe	hgnc	ensembl
11734479_at	PLXNA4	ENSG00000221866
11735965_a_at	PLXNA4	ENSG00000221866
11743135_s_at	CEBPD	ENSG00000221869
11764029_at	CEBPD	ENSG00000221869
11764030_x_at	CEBPD	ENSG00000221869
11743136_x_at	CEBPD	ENSG00000221869
11752869_s_at	CEBPD	ENSG00000221869
11735747_a_at	PSG7	ENSG00000221878
11734622_at1	KRTAP1-3	ENSG00000221880
11738246_at	OR3A2	ENSG00000221882
11729898_at	ZBED8	ENSG00000221886
11735641_at	HMSD	ENSG00000221887
11742141_at	OR1C1	ENSG00000221888
11720984_at	NPTXR	ENSG00000221890
11732079_at	POM121L12	ENSG00000221900
11755286_at	FAM200A	ENSG00000221909
11738691_at1	OR2F2	ENSG00000221910
11756714_a_at	PPP2R2A	ENSG00000221914
11725526_at	C19orf73	ENSG00000221916
11744853_a_at	ZNF880	ENSG00000221923
11732579_s_at	ZNF880	ENSG00000221923
11759750_at	ZNF880	ENSG00000221923
11738722_at	OR6X1	ENSG00000221931
11737621_at	HEPN1	ENSG00000221932
11738757_at1	OR2A25	ENSG00000221933
11738555_at	TAS2R40	ENSG00000221937
11759390_at1	OR2A14	ENSG00000221938
11715178_s_at1	OR2A14	ENSG00000221938
11737766_at	TIGD1	ENSG00000221944
11728931_a_at	FXYD7	ENSG00000221946
11761757_at	FXYD7	ENSG00000221946
11728932_x_at	FXYD7	ENSG00000221946
11737560_a_at	XKR9	ENSG00000221947
11737214_at	LINC01465	ENSG00000221949
11737213_at	LINC01465	ENSG00000221949
11741763_at	C1orf229	ENSG00000221953
11738717_at1	OR4C12	ENSG00000221954
11726809_x_at	SLC12A8	ENSG00000221955
11756825_a_at	SLC12A8	ENSG00000221955
11741834_x_at1	KIR2DS4	ENSG00000221957
11738565_at	TMEM14EP	ENSG00000221962
11732244_at	APOL6	ENSG00000221963
11749557_x_at	APOL6	ENSG00000221963
11732243_at	APOL6	ENSG00000221963
11732245_a_at	APOL6	ENSG00000221963
11745376_a_at	APOL6	ENSG00000221963
11719032_a_at	FADS3	ENSG00000221968
11762181_a_at6	GTF2H4	ENSG00000221974
11742384_at	OR4E2	ENSG00000221977
11745951_s_at	CCNL2	ENSG00000221978
11744684_s_at	CCNL2	ENSG00000221978
11755194_s_at	CCNL2	ENSG00000221978
11755249_s_at	CCNL2	ENSG00000221978
11729104_x_at	UBA52	ENSG00000221983
11756215_x_at	UBA52	ENSG00000221983
11738098_a_at	MYBPHL	ENSG00000221986
11742355_at1	OR2A2	ENSG00000221989
11738040_a_at	ZNF630	ENSG00000221994
11746268_a_at	ZNF630	ENSG00000221994
11742147_at	OR52B4	ENSG00000221996
11740695_at	LINC02860	ENSG00000222004
11763364_at	LINC01118	ENSG00000222005
11763574_at	LINC01118	ENSG00000222005
11740867_a_at	BTBD19	ENSG00000222009
11760856_at	FAM185A	ENSG00000222011
11727701_a_at	FAM185A	ENSG00000222011
11741686_a_at	FAM185A	ENSG00000222011
11752969_at	URAHP	ENSG00000222019
11740519_at	PSMB11	ENSG00000222028
11755491_a_at	DCDC2B	ENSG00000222046
11735493_at	C10orf55	ENSG00000222047
11763927_at	SNORD12B	ENSG00000222365
11748539_a_at3	NOTCH4	ENSG00000223355
11746752_a_at3	NOTCH4	ENSG00000223355
11751705_a_at3	NOTCH4	ENSG00000223355
11721965_a_at3	NOTCH4	ENSG00000223355
11756437_x_at3	RPS18	ENSG00000223367
11762344_at3	RPS18	ENSG00000223367
11762095_at3	HLA-DPB2	ENSG00000223372
11739657_a_at2	LTB	ENSG00000223448
11739658_a_at2	LTB	ENSG00000223448
11728945_x_at7	LST1	ENSG00000223465
11728944_a_at7	LST1	ENSG00000223465
11741594_a_at7	LST1	ENSG00000223465
11742173_x_at7	LST1	ENSG00000223465
11753868_x_at7	LST1	ENSG00000223465
11723058_a_at5	TAP2	ENSG00000223481
11723059_a_at5	TAP2	ENSG00000223481
11745266_x_at5	TAP2	ENSG00000223481
11741632_a_at5	TAP2	ENSG00000223481
11753164_a_at2	SKIV2L	ENSG00000223493
11760615_x_at2	SKIV2L	ENSG00000223493
11746839_a_at2	SKIV2L	ENSG00000223493
11760614_at2	SKIV2L	ENSG00000223493
11725129_a_at6	VARS2	ENSG00000223494
11755665_x_at6	VARS2	ENSG00000223494
11755314_x_at6	VARS2	ENSG00000223494
11748324_a_at6	VARS2	ENSG00000223494
11735184_at	EXOSC6	ENSG00000223496
11746006_a_at1	VPS52	ENSG00000223501
11746049_a_at1	VPS52	ENSG00000223501
11717080_x_at1	VPS52	ENSG00000223501
11717079_a_at1	VPS52	ENSG00000223501
11746050_x_at1	VPS52	ENSG00000223501
11717081_a_at1	VPS52	ENSG00000223501
11728409_a_at7	TRIM31	ENSG00000223531
11755257_a_at7	TRIM31	ENSG00000223531
11762851_at3	HLA-B	ENSG00000223532
11755933_x_at3	HLA-B	ENSG00000223532
11755966_x_at3	HLA-B	ENSG00000223532
11747397_x_at4	CCHCR1	ENSG00000223533
11723049_a_at4	CCHCR1	ENSG00000223533
11740184_x_at4	CCHCR1	ENSG00000223533
11734200_at1	ZNF844	ENSG00000223547
11762038_at1	ZNF844	ENSG00000223547
11734199_a_at1	ZNF844	ENSG00000223547
11725439_at	HBD	ENSG00000223609
11725438_a_at	HBD	ENSG00000223609
11742235_at	SUPT20HL2	ENSG00000223611
11715330_x_at	ZNF735	ENSG00000223614
11746049_a_at3	VPS52	ENSG00000223618
11717081_a_at3	VPS52	ENSG00000223618
11746050_x_at3	VPS52	ENSG00000223618
11746006_a_at3	VPS52	ENSG00000223618
11717079_a_at3	VPS52	ENSG00000223618
11717080_x_at3	VPS52	ENSG00000223618
11722009_a_at4	CLIC1	ENSG00000223639
11746251_x_at4	CLIC1	ENSG00000223639
11757474_x_at4	CLIC1	ENSG00000223639
11743046_a_at2	FLOT1	ENSG00000223654
11748081_a_at2	FLOT1	ENSG00000223654
11743047_x_at2	FLOT1	ENSG00000223654
11757316_a_at2	FLOT1	ENSG00000223654
11748082_x_at2	FLOT1	ENSG00000223654
11743045_a_at2	FLOT1	ENSG00000223654
11734540_at	C1GALT1C1L	ENSG00000223658
11758495_s_at	C1GALT1C1L	ENSG00000223658
11720164_at2	FKBPL	ENSG00000223666
11757996_s_at2	FKBPL	ENSG00000223666
11744960_a_at3	ZNF311	ENSG00000223687
11755914_a_at4	COL11A2	ENSG00000223699
11744676_a_at4	COL11A2	ENSG00000223699
11743769_a_at4	COL11A2	ENSG00000223699
11753901_x_at	NSUN5P1	ENSG00000223705
11741696_x_at	NSUN5P1	ENSG00000223705
11728517_x_at	NSUN5P1	ENSG00000223705
11756589_x_at	NSUN5P1	ENSG00000223705
11742230_x_at	SUPT20HL1	ENSG00000223731
11742229_at	SUPT20HL1	ENSG00000223731
11725318_a_at6	ATAT1	ENSG00000223752
11759591_at6	ATAT1	ENSG00000223752
11759590_a_at6	ATAT1	ENSG00000223752
11763710_x_at6	ATAT1	ENSG00000223752
11759620_a_at6	ATAT1	ENSG00000223752
11762166_a_at6	ATAT1	ENSG00000223752
11741156_at2	VWA7	ENSG00000223757
11752861_a_at2	VWA7	ENSG00000223757
11723383_a_at4	PRR3	ENSG00000223766
11723382_a_at4	PRR3	ENSG00000223766
11723384_a_at4	PRR3	ENSG00000223766
11762163_at2	RNF5	ENSG00000223767
11763340_s_at	LINC00205	ENSG00000223768
11754356_x_at7	MRPS18B	ENSG00000223775
11746187_x_at7	MRPS18B	ENSG00000223775
11745132_at	LGALS8-AS1	ENSG00000223776
11756083_x_at8	HLA-DQA2	ENSG00000223793
11756095_x_at6	HLA-DQA2	ENSG00000223793
11724799_x_at8	HLA-DQA2	ENSG00000223793
11753898_x_at8	HLA-DQA2	ENSG00000223793
11760728_x_at8	HLA-DQA2	ENSG00000223793
11758340_x_at8	HLA-DQA2	ENSG00000223793
11750528_x_at8	HLA-DQA2	ENSG00000223793
11756094_at6	HLA-DQA2	ENSG00000223793
11761974_at	LINC00114	ENSG00000223806
11761973_at	LINC00114	ENSG00000223806
11761975_x_at	LINC00114	ENSG00000223806
11734178_a_at6	NCR3	ENSG00000223833
11745584_a_at4	ZFP57	ENSG00000223852
11745584_a_at6	ZFP57	ENSG00000223858
11761307_x_at1	HLA-DPB1	ENSG00000223865
11717300_x_at1	HLA-DPB1	ENSG00000223865
11760799_x_at1	HLA-DPB1	ENSG00000223865
11717299_at1	HLA-DPB1	ENSG00000223865
11757801_x_at1	HLA-DPB1	ENSG00000223865
11758771_at1	HLA-DPB1	ENSG00000223865
11756073_x_at1	HLA-DPB1	ENSG00000223865
11761306_at1	HLA-DPB1	ENSG00000223865
11760878_x_at1	HLA-DPB1	ENSG00000223865
11759666_x_at1	HLA-DPB1	ENSG00000223865
11758369_x_at1	HLA-DPB1	ENSG00000223865
11758772_x_at1	HLA-DPB1	ENSG00000223865
11755279_x_at1	HLA-DPB1	ENSG00000223865
11723383_a_at2	PRR3	ENSG00000223887
11723384_a_at2	PRR3	ENSG00000223887
11723382_a_at2	PRR3	ENSG00000223887
11741976_at3	OR11A1	ENSG00000223898
11741975_at3	OR11A1	ENSG00000223898
11749403_x_at6	LTA	ENSG00000223919
11730537_a_at6	LTA	ENSG00000223919
11744087_a_at2	GPANK1	ENSG00000223932
11754350_a_at2	GPANK1	ENSG00000223932
11721577_at4	TNF	ENSG00000223952
11715838_a_at6	NEU1	ENSG00000223957
11753227_s_at	DDX11L1	ENSG00000223972
11762150_x_at4	HLA-A	ENSG00000223980
11755344_x_at4	HLA-A	ENSG00000223980
11762119_x_at4	HLA-A	ENSG00000223980
11755303_x_at4	HLA-A	ENSG00000223980
11762282_x_at4	HLA-A	ENSG00000223980
11749990_x_at4	HLA-A	ENSG00000223980
11764115_at	LINC02647	ENSG00000223993
11724058_x_at	CPTP	ENSG00000224051
11758417_s_at8	HLA-DPA1	ENSG00000224103
11757511_x_at8	HLA-DPA1	ENSG00000224103
11758231_x_at8	HLA-DPA1	ENSG00000224103
11715583_s_at8	HLA-DPA1	ENSG00000224103
11734524_at4	C6orf15	ENSG00000224105
11723311_a_at2	C6orf136	ENSG00000224120
11732391_a_at4	EHMT2	ENSG00000224143
11726907_at5	TRIM15	ENSG00000224145
11745615_a_at5	TRIM15	ENSG00000224145
11745616_s_at5	TRIM15	ENSG00000224145
11745617_x_at5	TRIM15	ENSG00000224145
11752922_x_at3	TUBB	ENSG00000224156
11753356_x_at3	TUBB	ENSG00000224156
11724732_s_at3	TUBB	ENSG00000224156
11752877_x_at3	TUBB	ENSG00000224156
11748481_x_at3	TUBB	ENSG00000224156
11753891_x_at3	TUBB	ENSG00000224156
11755257_a_at2	TRIM31	ENSG00000224168
11728409_a_at2	TRIM31	ENSG00000224168
11764291_a_at	LINC00570	ENSG00000224177
11764167_at	LINC00570	ENSG00000224177
11740184_x_at5	CCHCR1	ENSG00000224180
11723049_a_at5	CCHCR1	ENSG00000224180
11747397_x_at5	CCHCR1	ENSG00000224180
11757996_s_at3	FKBPL	ENSG00000224200
11720164_at3	FKBPL	ENSG00000224200
11763405_at	LINC00466	ENSG00000224209
11730729_a_at7	TAP1	ENSG00000224212
11757351_a_at7	TAP1	ENSG00000224212
11738610_at7	OR10C1	ENSG00000224234
11742139_a_at6	BTNL2	ENSG00000224242
11733543_at6	SFTA2	ENSG00000224246
11752554_a_at3	VARS1	ENSG00000224264
11743988_x_at3	VARS1	ENSG00000224264
11743987_a_at3	VARS1	ENSG00000224264
11743989_a_at3	VARS1	ENSG00000224264
11753965_at	MSL3P1	ENSG00000224287
11721166_a_at4	APOM	ENSG00000224290
11732379_a_at2	DXO	ENSG00000224313
11756558_s_at2	DXO	ENSG00000224313
11742002_at3	OR2H2	ENSG00000224319
11762282_x_at6	HLA-A	ENSG00000224320
11749990_x_at6	HLA-A	ENSG00000224320
11755344_x_at6	HLA-A	ENSG00000224320
11762150_x_at6	HLA-A	ENSG00000224320
11755303_x_at6	HLA-A	ENSG00000224320
11762119_x_at6	HLA-A	ENSG00000224320
11733273_a_at5	MICB	ENSG00000224378
11749538_a_at5	MICB	ENSG00000224378
11750723_x_at5	MICB	ENSG00000224378
11749539_x_at5	MICB	ENSG00000224378
11728749_a_at6	TCF19	ENSG00000224379
11724026_a_at6	TCF19	ENSG00000224379
11745917_a_at	PRR29	ENSG00000224383
11748856_a_at	PRR29	ENSG00000224383
11735938_a_at6	MPIG6B	ENSG00000224393
11759232_at6	MPIG6B	ENSG00000224393
11737109_a_at6	OR2H1	ENSG00000224395
11757576_x_at6	CSNK2B	ENSG00000224398
11747530_a_at6	CSNK2B	ENSG00000224398
11745786_a_at6	CSNK2B	ENSG00000224398
11760181_a_at6	CSNK2B	ENSG00000224398
11760180_at6	CSNK2B	ENSG00000224398
11723718_a_at6	CSNK2B	ENSG00000224398
11721094_a_at6	SLC39A7	ENSG00000224399
11721095_x_at6	SLC39A7	ENSG00000224399
11750939_a_at6	SLC39A7	ENSG00000224399
11743797_at	ADM5	ENSG00000224420
11746050_x_at2	VPS52	ENSG00000224455
11746049_a_at2	VPS52	ENSG00000224455
11717080_x_at2	VPS52	ENSG00000224455
11717079_a_at2	VPS52	ENSG00000224455
11717081_a_at2	VPS52	ENSG00000224455
11746006_a_at2	VPS52	ENSG00000224455
11743886_at	ATXN1L	ENSG00000224470
11724026_a_at2	TCF19	ENSG00000224472
11728749_a_at2	TCF19	ENSG00000224472
11741916_at6	OR12D3	ENSG00000224487
11741917_at6	OR12D3	ENSG00000224487
11742466_a_at2	TRIM40	ENSG00000224496
11723581_a_at	SMIM13	ENSG00000224531
11723578_a_at	SMIM13	ENSG00000224531
11723579_at	SMIM13	ENSG00000224531
11723580_at	SMIM13	ENSG00000224531
11755257_a_at3	TRIM31	ENSG00000224542
11728409_a_at3	TRIM31	ENSG00000224542
11733583_at2	PSORS1C2	ENSG00000224544
11748779_a_at4	ABHD16A	ENSG00000224552
11755326_x_at4	ABHD16A	ENSG00000224552
11753449_a_at4	ABHD16A	ENSG00000224552
11720043_a_at4	ABHD16A	ENSG00000224552
11762095_at1	HLA-DPB2	ENSG00000224557
11755714_a_at1	GPX5	ENSG00000224586
11738665_a_at1	GPX5	ENSG00000224586
11748150_a_at2	MDC1	ENSG00000224587
11748405_a_at2	MDC1	ENSG00000224587
11751800_a_at2	MDC1	ENSG00000224587
11758138_s_at2	MDC1	ENSG00000224587
11755933_x_at5	HLA-B	ENSG00000224608
11755966_x_at5	HLA-B	ENSG00000224608
11762851_at5	HLA-B	ENSG00000224608
11746759_at	FGGY-DT	ENSG00000224609
11763613_a_at	LINC00885	ENSG00000224652
11762207_at	PCOLCE-AS1	ENSG00000224729
11743047_x_at8	FLOT1	ENSG00000224740
11748082_x_at8	FLOT1	ENSG00000224740
11743045_a_at8	FLOT1	ENSG00000224740
11748081_a_at8	FLOT1	ENSG00000224740
11757316_a_at8	FLOT1	ENSG00000224740
11743046_a_at8	FLOT1	ENSG00000224740
11757351_a_at5	TAP1	ENSG00000224748
11730729_a_at5	TAP1	ENSG00000224748
11742139_a_at9	BTNL2	ENSG00000224770
11747530_a_at5	CSNK2B	ENSG00000224774
11723718_a_at5	CSNK2B	ENSG00000224774
11760181_a_at5	CSNK2B	ENSG00000224774
11745786_a_at5	CSNK2B	ENSG00000224774
11757576_x_at5	CSNK2B	ENSG00000224774
11760180_at5	CSNK2B	ENSG00000224774
11748487_a_at5	RGL2	ENSG00000224841
11746904_a_at5	RGL2	ENSG00000224841
11746905_x_at5	RGL2	ENSG00000224841
11716046_a_at5	RGL2	ENSG00000224841
11717867_a_at5	POLR1H	ENSG00000224859
11745785_a_at	MRPL20-AS1	ENSG00000224870
11745784_a_at	MRPL20-AS1	ENSG00000224870
11742702_a_at	NDUFAF8	ENSG00000224877
11742703_x_at	NDUFAF8	ENSG00000224877
11755030_a_at	PRRT4	ENSG00000224940
11724026_a_at4	TCF19	ENSG00000224941
11728749_a_at4	TCF19	ENSG00000224941
11725431_at4	PBX2	ENSG00000224952
11725432_s_at4	PBX2	ENSG00000224952
11725433_at4	PBX2	ENSG00000224952
11717390_a_at4	LSM2	ENSG00000224979
11737242_at	TMEM233	ENSG00000224982
11737852_s_at4	PPP1R18	ENSG00000225060
11737851_a_at4	PPP1R18	ENSG00000225060
11747453_a_at4	PPP1R18	ENSG00000225060
11760912_x_at4	PPP1R18	ENSG00000225060
11763920_at	SNORA71A	ENSG00000225091
11756095_x_at8	HLA-DQA2	ENSG00000225103
11758340_x_at12	HLA-DQA2	ENSG00000225103
11760728_x_at12	HLA-DQA2	ENSG00000225103
11756094_at8	HLA-DQA2	ENSG00000225103
11750528_x_at12	HLA-DQA2	ENSG00000225103
11724799_x_at12	HLA-DQA2	ENSG00000225103
11756083_x_at12	HLA-DQA2	ENSG00000225103
11753898_x_at12	HLA-DQA2	ENSG00000225103
11755257_a_at5	TRIM31	ENSG00000225130
11728409_a_at5	TRIM31	ENSG00000225130
11762095_at8	HLA-DPB2	ENSG00000225132
11750853_x_at7	PRRC2A	ENSG00000225164
11745766_a_at7	PRRC2A	ENSG00000225164
11716834_a_at7	PRRC2A	ENSG00000225164
11750852_a_at7	PRRC2A	ENSG00000225164
11719624_a_at1	PLEKHM1	ENSG00000225190
11748332_x_at3	HLA-E	ENSG00000225201
11753404_x_at3	HLA-E	ENSG00000225201
11751618_x_at3	HLA-E	ENSG00000225201
11723195_x_at3	HLA-E	ENSG00000225201
11758879_s_at3	HLA-E	ENSG00000225201
11744829_s_at3	HLA-E	ENSG00000225201
11734178_a_at7	NCR3	ENSG00000225211
11738300_at2	MCCD1	ENSG00000225228
11735866_at6	OR12D2	ENSG00000225247
11742332_at7	OR14J1	ENSG00000225291
11724919_a_at3	HSD17B8	ENSG00000225312
11744960_a_at2	ZNF311	ENSG00000225351
11730131_at	CT62	ENSG00000225362
11760230_at	TDGF1P3	ENSG00000225366
11760231_x_at	TDGF1P3	ENSG00000225366
11742139_a_at7	BTNL2	ENSG00000225412
11762095_at6	HLA-DPB2	ENSG00000225429
11762163_at3	RNF5	ENSG00000225452
11733543_at3	SFTA2	ENSG00000225454
11734524_at5	C6orf15	ENSG00000225543
11732982_at2	OR2J2	ENSG00000225550
11716721_a_at2	PHF1	ENSG00000225553
11716722_a_at2	PHF1	ENSG00000225553
11735933_at	C2CD4D	ENSG00000225556
11742477_x_at	TRIM53AP	ENSG00000225581
11758138_s_at3	MDC1	ENSG00000225589
11751800_a_at3	MDC1	ENSG00000225589
11748150_a_at3	MDC1	ENSG00000225589
11748405_a_at3	MDC1	ENSG00000225589
11717080_x_at6	VPS52	ENSG00000225590
11746006_a_at6	VPS52	ENSG00000225590
11746050_x_at6	VPS52	ENSG00000225590
11746049_a_at6	VPS52	ENSG00000225590
11717081_a_at6	VPS52	ENSG00000225590
11717079_a_at6	VPS52	ENSG00000225590
11746578_at	LINC01623	ENSG00000225595
11729040_at	ZNF469	ENSG00000225614
11715863_x_at3	DDAH2	ENSG00000225635
11726708_a_at1	MCRIP1	ENSG00000225663
11744294_a_at1	MCRIP1	ENSG00000225663
11744295_x_at1	MCRIP1	ENSG00000225663
11756558_s_at3	DXO	ENSG00000225682
11732379_a_at3	DXO	ENSG00000225682
11751546_at	PACRG-AS3	ENSG00000225683
11762940_x_at7	HLA-C	ENSG00000225691
11715316_x_at7	HLA-C	ENSG00000225691
11760444_x_at7	HLA-C	ENSG00000225691
11742150_at7	OR2B3	ENSG00000225736
11746839_a_at6	SKIV2L	ENSG00000225737
11760614_at6	SKIV2L	ENSG00000225737
11753164_a_at6	SKIV2L	ENSG00000225737
11760615_x_at6	SKIV2L	ENSG00000225737
11745766_a_at6	PRRC2A	ENSG00000225748
11750853_x_at6	PRRC2A	ENSG00000225748
11750852_a_at6	PRRC2A	ENSG00000225748
11716834_a_at6	PRRC2A	ENSG00000225748
11742362_at1	OR6V1	ENSG00000225781
11759745_x_at5	HLA-DQB1	ENSG00000225824
11762935_x_at5	HLA-DQB1	ENSG00000225824
11761639_x_at5	HLA-DQB1	ENSG00000225824
11762641_x_at5	HLA-DQB1	ENSG00000225824
11763246_x_at5	HLA-DQB1	ENSG00000225824
11747511_x_at5	HLA-DQB1	ENSG00000225824
11758821_x_at5	HLA-DQB1	ENSG00000225824
11747510_at5	HLA-DQB1	ENSG00000225824
11746804_x_at5	HLA-DQB1	ENSG00000225824
11762317_a_at5	HLA-DQB1	ENSG00000225824
11740066_a_at	ERCC6	ENSG00000225830
11740067_a_at	ERCC6	ENSG00000225830
11742139_a_at3	BTNL2	ENSG00000225845
11762795_at	RUSC1-AS1	ENSG00000225855
11737466_at	RUSC1-AS1	ENSG00000225855
11724799_x_at4	HLA-DQA1	ENSG00000225890
11758340_x_at4	HLA-DQA1	ENSG00000225890
11756083_x_at4	HLA-DQA1	ENSG00000225890
11750528_x_at4	HLA-DQA1	ENSG00000225890
11753898_x_at4	HLA-DQA1	ENSG00000225890
11760728_x_at4	HLA-DQA1	ENSG00000225890
11723204_a_at	NOL7	ENSG00000225921
11752875_a_at	SATB2-AS1	ENSG00000225953
11723058_a_at2	TAP2	ENSG00000225967
11741632_a_at2	TAP2	ENSG00000225967
11723059_a_at2	TAP2	ENSG00000225967
11745266_x_at2	TAP2	ENSG00000225967
11728082_s_at	ELFN1	ENSG00000225968
11725433_at3	PBX2	ENSG00000225987
11725432_s_at3	PBX2	ENSG00000225987
11725431_at3	PBX2	ENSG00000225987
200045_PM_at3	ABCF1	ENSG00000225989
11720959_a_at3	ABCF1	ENSG00000225989
11717390_a_at6	LSM2	ENSG00000225998
11732982_at4	OR2J2	ENSG00000226000
11718934_a_at3	STK19	ENSG00000226033
11718935_x_at3	STK19	ENSG00000226033
11747466_a_at3	STK19	ENSG00000226033
11760381_at3	STK19	ENSG00000226033
11756700_x_at3	TRIM26	ENSG00000226060
11718390_x_at3	TRIM26	ENSG00000226060
11718389_a_at3	TRIM26	ENSG00000226060
11747321_a_at3	TRIM26	ENSG00000226060
11762095_at2	HLA-DPB2	ENSG00000226071
11757522_s_at3	C6orf47	ENSG00000226103
11746187_x_at6	MRPS18B	ENSG00000226111
11754356_x_at6	MRPS18B	ENSG00000226111
11742139_a_at4	BTNL2	ENSG00000226127
11756132_a_at3	DHX16	ENSG00000226171
11736031_at3	DHX16	ENSG00000226171
11757351_a_at4	TAP1	ENSG00000226173
11730729_a_at4	TAP1	ENSG00000226173
11728944_a_at8	LST1	ENSG00000226182
11728945_x_at8	LST1	ENSG00000226182
11753868_x_at8	LST1	ENSG00000226182
11742173_x_at8	LST1	ENSG00000226182
11741594_a_at8	LST1	ENSG00000226182
11761092_at7	PSMB8	ENSG00000226201
11747961_a_at7	PSMB8	ENSG00000226201
11715665_a_at7	PSMB8	ENSG00000226201
11721166_a_at6	APOM	ENSG00000226215
11762344_at5	RPS18	ENSG00000226225
11756437_x_at5	RPS18	ENSG00000226225
11757474_x_at6	CLIC1	ENSG00000226248
11722009_a_at6	CLIC1	ENSG00000226248
11746251_x_at6	CLIC1	ENSG00000226248
11760381_at5	STK19	ENSG00000226257
11718934_a_at5	STK19	ENSG00000226257
11718935_x_at5	STK19	ENSG00000226257
11747466_a_at5	STK19	ENSG00000226257
11744484_s_at4	HLA-DRA	ENSG00000226260
11760773_at4	HLA-DRA	ENSG00000226260
11742850_x_at4	HLA-DRA	ENSG00000226260
11746961_a_at7	HLA-DMB	ENSG00000226264
11754471_a_at7	HLA-DMB	ENSG00000226264
11746962_x_at7	HLA-DMB	ENSG00000226264
11754681_s_at7	HLA-DMB	ENSG00000226264
11762274_x_at7	HLA-DMB	ENSG00000226264
11738613_at2	OR2J3	ENSG00000226271
11749403_x_at7	LTA	ENSG00000226275
11730537_a_at7	LTA	ENSG00000226275
11746970_at	NPY6R	ENSG00000226306
11746971_s_at	NPY6R	ENSG00000226306
11735560_a_at	ZNF192P1	ENSG00000226314
11735561_at	ZNF192P1	ENSG00000226314
11732982_at5	OR2J2	ENSG00000226347
11737731_at	DCAF8L1	ENSG00000226372
11762181_a_at2	GTF2H4	ENSG00000226384
11732051_at	C12orf77	ENSG00000226397
11728409_a_at8	TRIM31	ENSG00000226402
11755257_a_at8	TRIM31	ENSG00000226402
11756020_a_at5	LY6G5C	ENSG00000226404
11757474_x_at5	CLIC1	ENSG00000226417
11746251_x_at5	CLIC1	ENSG00000226417
11722009_a_at5	CLIC1	ENSG00000226417
11742551_at2	OR2W1	ENSG00000226463
11750188_x_at3	AGPAT1	ENSG00000226467
11751668_a_at3	AGPAT1	ENSG00000226467
11750187_a_at3	AGPAT1	ENSG00000226467
11730933_a_at3	AGPAT1	ENSG00000226467
11754231_at	TMEM185B	ENSG00000226479
11756325_a_at2	CUTA	ENSG00000226492
11763372_at	LINC00323	ENSG00000226496
11757522_s_at5	C6orf47	ENSG00000226531
11717045_a_at4	C2	ENSG00000226560
11762671_at4	C2	ENSG00000226560
11752554_a_at5	VARS1	ENSG00000226589
11743989_a_at5	VARS1	ENSG00000226589
11743987_a_at5	VARS1	ENSG00000226589
11743988_x_at5	VARS1	ENSG00000226589
11721095_x_at5	SLC39A7	ENSG00000226614
11721094_a_at5	SLC39A7	ENSG00000226614
11750939_a_at5	SLC39A7	ENSG00000226614
11750852_a_at3	PRRC2A	ENSG00000226618
11716834_a_at3	PRRC2A	ENSG00000226618
11745766_a_at3	PRRC2A	ENSG00000226618
11750853_x_at3	PRRC2A	ENSG00000226618
11715863_x_at2	DDAH2	ENSG00000226634
11757474_x_at2	CLIC1	ENSG00000226651
11746251_x_at2	CLIC1	ENSG00000226651
11722009_a_at2	CLIC1	ENSG00000226651
11727138_a_at3	HSPA1L	ENSG00000226704
11715850_x_at5	SNHG32	ENSG00000226710
11715978_a_at5	SNHG32	ENSG00000226710
11721889_a_at	HSBP1L1	ENSG00000226742
11750649_at	SMCR5	ENSG00000226746
11742393_at1	TAS2R46	ENSG00000226761
11742394_x_at1	TAS2R46	ENSG00000226761
11755578_a_at	SRRM5	ENSG00000226763
11744852_a_at1	FAM30A	ENSG00000226777
11715279_x_at	PGAM4	ENSG00000226784
11720071_a_at4	RING1	ENSG00000226788
11720072_a_at4	RING1	ENSG00000226788
11761404_at4	RING1	ENSG00000226788
11748887_a_at4	RING1	ENSG00000226788
11735598_a_at1	MROH5	ENSG00000226807
11717299_at4	HLA-DPB1	ENSG00000226826
11761307_x_at4	HLA-DPB1	ENSG00000226826
11758369_x_at4	HLA-DPB1	ENSG00000226826
11760799_x_at4	HLA-DPB1	ENSG00000226826
11717300_x_at4	HLA-DPB1	ENSG00000226826
11756073_x_at4	HLA-DPB1	ENSG00000226826
11757801_x_at4	HLA-DPB1	ENSG00000226826
11760878_x_at4	HLA-DPB1	ENSG00000226826
11761306_at4	HLA-DPB1	ENSG00000226826
11758771_at4	HLA-DPB1	ENSG00000226826
11755279_x_at4	HLA-DPB1	ENSG00000226826
11759666_x_at4	HLA-DPB1	ENSG00000226826
11758772_x_at4	HLA-DPB1	ENSG00000226826
11742150_at3	OR2B3	ENSG00000226832
11738300_at4	MCCD1	ENSG00000226841
11734924_a_at3	ATP6V1G2	ENSG00000226850
11755721_a_at3	ATP6V1G2	ENSG00000226850
11763875_at	THORLNC	ENSG00000226856
11745584_a_at3	ZFP57	ENSG00000226858
11760206_at6	GNL1	ENSG00000226882
11760205_a_at6	GNL1	ENSG00000226882
11760774_x_at6	GNL1	ENSG00000226882
11754477_x_at6	GNL1	ENSG00000226882
11744604_at	ERVMER34-1	ENSG00000226887
11733640_a_at4	TSBP1	ENSG00000226892
11749196_a_at2	WDR46	ENSG00000226916
11716874_x_at2	WDR46	ENSG00000226916
11716873_a_at2	WDR46	ENSG00000226916
11738300_at8	MCCD1	ENSG00000226923
11756081_a_at	LINC00161	ENSG00000226935
